date,portfolio_return,portfolio_mean_forecast,portfolio_variance_forecast,portfolio_volatility_forecast,portfolio_var_forecast,portfolio_cvar_forecast,portfolio_risk_model,copula_family,copula_df,copula_avg_abs_correlation,copula_max_abs_correlation,copula_lower_tail_dependence,portfolio_var_breach,portfolio_cvar_breach
2023-05-31,0.0034930211364279096,-0.00021643354204617596,8.630346922130858e-06,0.002937745210553641,-0.007213417825013498,-0.008808501057712807,studentt_copula_simulation,studentt,6,0.4815086368313345,0.8163306906755352,0.0164,0,0
2023-06-01,0.0014565990034287601,-0.00019384904488546054,1.102487804027631e-05,0.0033203731778636432,-0.008011311060335263,-0.009672950626553115,studentt_copula_simulation,studentt,6,0.4817290287949893,0.8165867173705823,0.0164,0,0
2023-06-02,0.003753834572403303,-0.00019722407777973878,9.712628976735286e-06,0.003116509101019165,-0.007576726557987954,-0.009174199436935941,studentt_copula_simulation,studentt,6,0.48185024320416936,0.8166293635934374,0.017,0,0
2023-06-05,0.0010077197262678972,-0.00018522899921426746,9.097726742851995e-06,0.0030162438135621587,-0.007304340433066068,-0.008914186739382646,studentt_copula_simulation,studentt,6,0.48188609644206204,0.8178095275667898,0.016800000000000002,0,0
2023-06-06,0.006684884673278546,-0.0001876855457235092,8.783940108902615e-06,0.0029637712646057245,-0.007226986273748119,-0.008764584157085174,studentt_copula_simulation,studentt,6,0.48394464968937834,0.8202857741131842,0.0162,0,0
2023-06-07,-0.0023013543758012567,-0.00015641555328953178,1.0024405405008843e-05,0.0031661341419795914,-0.00747881647509497,-0.009182837413220164,studentt_copula_simulation,studentt,6,0.4840574738467279,0.8209040102047087,0.0164,0,0
2023-06-08,-0.0019405701220187588,-0.00015000800400752703,1.0087054076520905e-05,0.003176012291619934,-0.007477888309928032,-0.009186066129389445,studentt_copula_simulation,studentt,6,0.4847382882871325,0.820663761055896,0.0164,0,0
2023-06-09,0.0006079070900599781,-0.00015998178072662727,1.0375503758355507e-05,0.0032211028791945635,-0.007745992728600573,-0.009498723561671293,studentt_copula_simulation,studentt,6,0.4854125652522974,0.8218216763753379,0.0164,0,0
2023-06-12,-0.0043632278935437085,-0.00016298470487522034,1.0173692014815565e-05,0.00318962255052468,-0.007658279385873328,-0.009420194079500057,studentt_copula_simulation,studentt,6,0.4865050706308775,0.8217178759074427,0.0164,0,0
2023-06-13,0.0018631070090040502,-0.00017166267706129434,9.840466852908246e-06,0.0031369518410246985,-0.0075536848787311935,-0.009234435586294618,studentt_copula_simulation,studentt,6,0.48640812251086063,0.8206825651215455,0.0164,0,0
2023-06-14,-0.0018538489189414697,-0.0001639638282219058,9.577325694783118e-06,0.003094725463556197,-0.00746023048338902,-0.009086493408729282,studentt_copula_simulation,studentt,6,0.4863463897821423,0.8207080753276293,0.0164,0,0
2023-06-15,0.00401969340121866,-0.00015212723855142197,9.63821447318735e-06,0.003104547386204203,-0.007487926746265392,-0.009078935217366715,studentt_copula_simulation,studentt,6,0.4863994531201044,0.8203483666341176,0.0164,0,0
